Academic Year	UoS Code	Uos Name	Session	Delivery Mode	Campus
2019	AMME9301	Mechanics of Solids 1	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-13:00 [wks 1 to 13] @ Merewether |  Wed 12:00-13:00 [wks 1, 3] @ Seymour Centre |  Wed 12:00-13:00 [wks 2] @ Seymour Centre |  Wed 12:00-13:00 [wks 4 to 13] @ Abercrombie Business School |  Fri 12:00-13:00 [wks 1 to 13] @ Merewether | 
2019	AMME9302	Materials 1	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-11:00 [wks 1 to 2] @ Abercrombie Business School |  Wed 10:00-11:00 [wks 3 to 13] @ Eastern Avenue Complex |  Thu 12:00-13:00 [wks 1 to 13] @ Eastern Avenue Complex |  Fri 09:00-10:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	AMME9500	Engineering Dynamics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1, 3 to 8, 12] @ Seymour Centre |  Mon 09:00-10:00 [wks 2, 9 to 11, 13] @ Seymour Centre |  Wed 09:00-11:00 [wks 1 to 13] @ Merewether | 
2019	AMME9501	System Dynamics and Control	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-11:00 [wks 1, 3 to 8, 12] @ Seymour Centre |  Tue 09:00-11:00 [wks 2, 9 to 11, 13] @ Seymour Centre | 
2019	AMME9601	Professional Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	AMME9700	Instrumentation	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-13:00 [wks 1 to 13] @ Peter Nicol Russell |  Fri 11:00-12:00 [wks 1 to 7, 9 to 13] @ Peter Nicol Russell | 
2019	AMST1001	Global America	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 12:00-14:00 [wks 1 to 13] @ Carslaw | 
2019	AMST2606	Stand Up USA: American Comedy and Humour	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-12:00 [wks 1 to 13] @ Heydon-Laurence | 
2019	AMST2701	American Dreams	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-17:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	ANAT2008	Principles of Histology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 13] @ Carslaw |  Wed 09:00-10:00 [wks 1 to 13] @ Quadrangle Building | 
2019	ANAT2009	Comparative Primate Anatomy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 8, 10 to 13] @ Eastern Avenue Complex |  Mon 12:00-13:00 [wks 1 to 8, 10 to 13] @ Chemistry | 
2019	ANAT2010	Concepts of Neuroanatomy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-15:00 [wks 1 to 13] @ Wallace Theatre |  Fri 13:00-14:00 [wks 1 to 13] @ Wallace Theatre | 
2019	ANAT2910	Concepts in Neuroanatomy Adv	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-15:00 [wks 1 to 13] @ Wallace Theatre |  Fri 13:00-14:00 [wks 1 to 13] @ Wallace Theatre | 
2019	ANAT3004	Cranial and Cervical Anatomy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 1 to 8, 10 to 13] @ Carslaw | 
2019	ANAT3006	Forensic Osteology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 13] @ Anderson Stuart |  Mon 12:00-13:00 [wks 1 to 13] @ Anderson Stuart | 
2019	ANAT3007	Visceral Anatomy	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Education Building |  Mon 14:00-15:00 [wks 1 to 13] @ Chemistry | 
2019	ANAT3008	Musculoskeletal Anatomy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 8, 10 to 13] @ Carslaw |  Wed 09:00-10:00 [wks 1 to 13] @ Carslaw | 
2019	ANAT3009	Functional Systems Histology	Semester 2 (S2C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ Charles Perkins Centre |  Wed 14:00-15:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	ANAT3010	Anatomical Imaging: From Micro to Macro	Semester 1 (S1C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1, 3 to 13] @ Abercrombie Business School |  Mon 13:00-14:00 [wks 2] @ Abercrombie Business School | 
2019	ANAT3904	Cranial and Cervical Anatomy (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 1 to 8, 10 to 13] @ Carslaw | 
2019	ANAT3907	Visceral Anatomy (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Education Building |  Mon 14:00-15:00 [wks 1 to 13] @ Chemistry | 
2019	ANAT3908	Musculoskeletal Anatomy (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 8, 10 to 13] @ Carslaw |  Wed 09:00-10:00 [wks 1 to 13] @ Carslaw | 
2019	ANAT3909	Functional Systems Histology (Advanced)	Semester 2 (S2C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ Charles Perkins Centre |  Wed 14:00-15:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	ANHS1600	Foundations for Ancient Greece	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-15:00 [wks 1 to 13] @ Edgeworth David Geology Building | 
2019	ANHS1600	Foundations for Ancient Greece	Int July (S2CIJL)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 2 to 4] @ Quadrangle Building, History Room S223             |  Tue 11:00-13:00 [wks 2 to 4] @ Quadrangle Building, History Room S223             |  Wed 11:00-13:00 [wks 2 to 4] @ Quadrangle Building, History Room S223             |  Thu 11:00-13:00 [wks 2 to 3] @ Quadrangle Building, History Room S223             |  Fri 11:00-13:00 [wks 2 to 3] @ Quadrangle Building, History Room S223             | 
2019	ANHS1601	Foundations for Ancient Rome	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-13:00 [wks 1 to 13] @ Education Building |  Wed 12:00-13:00 [wks 1 to 13] @ Education Building | 
2019	ANHS1602	Greek and Roman Myth	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 7, 9 to 13] @ Eastern Avenue Complex | 
2019	ANHS2609	Alexander and the Hellenistic World	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-13:00 [wks 1 to 13] @ Carslaw |  Wed 12:00-13:00 [wks 1 to 13] @ Carslaw | 
2019	ANHS2610	SPQR: The Senate and the People of Rome	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Old Teachers College | 
2019	ANHS2619	The World of Ancient Epic	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Physics | 
2019	ANHS2634	Julius Caesar and the Roman Republic	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 13:00-15:00 [wks 1 to 13] @ Carslaw | 
2019	ANHS3602	Law and Disorder at Rome	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 13:00-14:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	ANHS3608	The Peloponnesian War and Culture	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 12:00-14:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	ANHS3635	Historiography Ancient and Modern	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 13] @ New Law Annexe | 
2019	ANHS3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	ANHS3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	ANSC3102	Animal Reproduction	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 3, 5 to 13] @ J D Stewart |  Mon 13:00-14:00 [wks 1 to 11, 13] @ Education Building | 
2019	ANSC3105	Animal Biotechnology	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 8, 10 to 13] @ R M C Gunn |  Mon 14:00-17:00 [wks 11 to 13] @ J D Stewart |  Wed 10:00-12:00 [wks 1 to 9, 11 to 13] @ J D Stewart |  Wed 10:00-12:00 [wks 10] @ R M C Gunn | 
2019	ANTH1001	Cultural Difference: An Introduction	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-15:00 [wks 1 to 13] @ Social Sciences Building |  Wed 14:00-15:00 [wks 1 to 13] @ New Law Annexe | 
2019	ANTH1001	Cultural Difference: An Introduction	Int July (S2CIJL)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 2 to 4] @ Carslaw Lecture Theatre 173                        |  Wed 10:00-12:00 [wks 1] @ New Law School Lecture Theatre 104                 |  Wed 10:00-12:00 [wks 2 to 3] @ Carslaw Lecture Theatre 173                        |  Fri 10:00-12:00 [wks 1, 3] @ Carslaw Lecture Theatre 173                        |  Fri 10:00-12:00 [wks 2] @ Carslaw Lecture Theatre 175                        | 
2019	ANTH1002	Anthropology and the Global	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 8, 10 to 13] @ Edgeworth David Geology Building |  Wed 10:00-11:00 [wks 1 to 13] @ Edgeworth David Geology Building | 
2019	ANTH2600	Poverty and Inequality	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 8, 10 to 13] @ John Woolley | 
2019	ANTH2605	Aboriginal Australia: Cultural Journeys	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-12:00 [wks 1 to 13] @ R C Mills | 
2019	ANTH2606	Culture and the Unconscious	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 11, 13] @ Edward Ford |  Wed 11:00-13:00 [wks 12] @ Wilkinson | 
2019	ANTH2620	China: Contemporary Ethnographies	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-12:00 [wks 1 to 13] @ John Woolley | 
2019	ANTH2623	Gender: Anthropological Studies	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Quadrangle Building | 
2019	ANTH2625	Culture and Development	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 13] @ R M C Gunn | 
2019	ANTH2626	Urban Anthropology	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-16:00 [wks 1 to 13] @ Old Teachers College | 
2019	ANTH2627	Medical Anthropology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 13] @ Quadrangle Building | 
2019	ANTH2629	Race and Ethnic Relations	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-15:00 [wks 1 to 8, 10 to 13] @ John Woolley | 
2019	ANTH2632	Anthropology of the Body	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Physics | 
2019	ANTH3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	ANTH3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	ARBC2671	Transnational Muslim Women and Veiling	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-15:00 [wks 1 to 13] @ R C Mills | 
2019	ARBC2681	Gender and Politics in the Arab World	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	ARBC3200	Arab and Middle East Politics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-17:00 [wks 1 to 13] @ Quadrangle Building | 
2019	ARBC3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	ARBC3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	ARCF9001	Modes of Inquiry: Research and Scholarship	Semester 1 (S1C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Wed 10:00-13:00 [wks 4 to 7] @ Wilkinson | 
2019	ARCF9001	Modes of Inquiry: Research and Scholarship	Semester 2 (S2C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Tue 14:00-17:00 [wks 2 to 5, 8] @ Wilkinson | 
2019	ARCH4007	Critical Thinking in Architecture	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Wilkinson | 
2019	ARCH4008	Architecture Research Areas	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 2 to 8] @ Wilkinson | 
2019	ARCH9001	Urban Design Studio: Urban Precinct	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ Wilkinson | 
2019	ARCH9002	Urban Design Studio: Urban Project	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 13] @ Wilkinson | 
2019	ARCH9028	Conservation Methods and Practices	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-13:00 [wks 1 to 13] @ Wilkinson | 
2019	ARCH9063	Urban Form and Design	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 17:00-19:00 [wks 1, 3, 5, 8, 10, 12] @ Wilkinson |  Tue 17:00-18:00 [wks 2, 6, 9] @ Wilkinson | 
2019	ARCH9074	Principles of Heritage Conservation	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-19:30 [wks 1 to 13] @ Wilkinson | 
2019	ARCH9075	New Design in Old Settings	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 09:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	ARCH9080	Urban Ecology, Design and Planning	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-16:00 [wks 1 to 13] @ Merewether | 
2019	ARCH9081	Heritage Law and Policy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 8, 10 to 13] @ Wilkinson | 
2019	ARCH9082	Conservation of Traditional Buildings	Int November (S2CINO)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 09:00-17:00 [wks 4 to 5] @ Wilkinson |  Sat 09:00-17:00 [wks 4 to 6] @ Wilkinson | 
2019	ARCH9083	Conservation of Modern Buildings	Int March (S1CIMR)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 09:00-17:00 [wks 2 to 3] @ Wilkinson |  Sat 09:00-17:00 [wks 2 to 4] @ Wilkinson | 
2019	ARCH9093	Integrated Urbanism Studio	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 13:00-14:00 [wks 1 to 13] @ Wilkinson | 
2019	ARCH9100	Introduction to Urban Design	Semester 1a (S1CRA)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Tue 09:00-10:00 [wks 1 to 7] @ Wilkinson | 
2019	ARCH9100	Introduction to Urban Design	Semester 2a (S2CRA)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Wed 09:00-10:00 [wks 1 to 4, 6 to 8] @ Wilkinson | 
2019	ARCH9113	Advanced Topics in Australian Architecture	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 17:00-19:00 [wks 1 to 13] @ Wilkinson | 
2019	ARCO1000	Ancient People: Hunters and Farmers	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Carslaw | 
2019	ARCO1001	Civilisations of the Ancient World	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 13] @ Carslaw | 
2019	ARCO2007	Ancient Greece	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 13] @ John Woolley | 
2019	ARCO2008	Ancient Italy: Etruscans and Romans	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-12:00 [wks 1 to 13] @ Social Sciences Building | 
2019	ARCO2009	Village to city in ancient Western Asia	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 13] @ Old Teachers College | 
2019	ARCO2010	Early States in Bronze Age Western Asia	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Institute | 
2019	ARCO2101	Fundamentals of Archaeological Practice	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-11:00 [wks 1 to 13] @ Old Teachers College | 
2019	ARCO2103	Archaeology: Time and Materiality	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-15:00 [wks 1 to 13] @ Carslaw | 
2019	ARCO2105	Ancient Mobility to Modern Megalopolis	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 13] @ John Woolley | 
2019	ARCO3101	Archaeology: History, Theory, Research	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-15:00 [wks 1 to 13] @ Quadrangle Building | 
2019	ARCO3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	ARCO3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	AREC2005	Concepts in Enviro and Agricultural Economics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 13] @ John Woolley | 
2019	AREC3001	Production Modelling and Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-14:00 [wks 1 to 13] @ Institute | 
2019	AREC3002	Agricultural Markets	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 15:00-18:00 [wks 1 to 13] @ Education Building | 
2019	AREC3004	Economics of Water and Bio-Resources	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 15:00-18:00 [wks 1 to 13] @ Chemistry | 
2019	AREC3005	Agricultural Finance and Risk	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 09:00-12:00 [wks 1 to 13] @ Carslaw | 
2019	AREC3007	Benefit-Cost Analysis	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 15:00-17:00 [wks 1 to 8, 10 to 13] @ Edward Ford | 
2019	ARHT1001	Style and Substance: Introducing Art History	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 13] @ New Law Annexe |  Wed 13:00-14:00 [wks 1 to 13] @ Sydney Nanoscience Hub | 
2019	ARHT1002	Shock of the Now: Global Art since 1900	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Charles Perkins Centre | 
2019	ARHT1003	Hollywood: Art, Industry, Entertainment	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ Wallace Theatre | 
2019	ARHT2614	Pollock to Psychedelia	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 15:00-17:00 [wks 1 to 13] @ Physics | 
2019	ARHT2616	High Renaissance Art	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 8, 10 to 13] @ Heydon-Laurence | 
2019	ARHT2632	Modern Australian Art and Cinema	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 13] @ Carslaw | 
2019	ARHT2640	Contemporary Asian Art	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 13] @ Education Building | 
2019	ARHT2652	From Silent to Sound Cinema	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-17:00 [wks 1 to 13] @ Edgeworth David Geology Building | 
2019	ARHT2656	Film Genres and National Cinemas	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 13:00-15:00 [wks 1 to 13] @ Edgeworth David Geology Building | 
2019	ARHT2671	Art, Travel, Empires	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-12:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	ARHT2674	Fashion and Dress: Past and Present	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Physics | 
2019	ARHT2676	Planetary Art: Nature, Ecology, Environment	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Carslaw | 
2019	ARHT2677	Art, Memory, and Identity	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ R C Mills | 
2019	ARHT2678	Islamic Art and Architecture	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 09:00-11:00 [wks 1 to 13] @ John Woolley | 
2019	ARHT3601	Cinematic Transformations	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-15:00 [wks 1 to 8, 10 to 13] @ Edgeworth David Geology Building | 
